what,kind,bundleId,bundleVersion,description,time
java.specification.name,sysinfo,,,"Java Platform API Specification",1588860115658
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1588860115658
java.specification.version,sysinfo,,,"1.6",1588860115658
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1588860115658
java.version,sysinfo,,,"1.6.0_23",1588860115658
java.vm.info,sysinfo,,,"mixed mode",1588860115658
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1588860115658
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1588860115658
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1588860115658
java.vm.specification.version,sysinfo,,,"1.0",1588860115658
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1588860115658
java.vm.version,sysinfo,,,"19.0-b09",1588860115658
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1588860117096
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1588860118088
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1588860134793
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.debugPerspective",1588860138880
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1588860138950
executed,command,,,"com.altera.sbtgui.ui.debugPerspective",1588860138950
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1588860144034
opened,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1588860144328
activated,perspective,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.CPerspective",1588860144439
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1588860144505
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1588860144521
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1588860144535
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1588860150166
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1588860152504
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1588860159784
started,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1588860166491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588860166729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588860166860
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588860169267
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588860169336
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588860169352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588860169806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588860178969
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588860184239
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588860184338
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1588860185550
error,log,,,"No Byte Stream Services found for Nios II Console View",1588860186699
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1588860186815
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1588860186834
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1588860186834
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1588860186834
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1588860186834
started,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1588860186915
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1588860189675
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1588860191582
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1588860198681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588860203142
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588860204811
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588860206429
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588860217452
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588860217601
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588862191216
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1588862192037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588862218351
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588862247821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588862249256
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588862259040
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588862264840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588862265585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588862269991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588862281895
error,log,,,"No Byte Stream Services found for Nios II Console View",1588862289459
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1588862292462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588862310513
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588862329645
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588862330207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588862355192
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588862357560
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588862358308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588862370731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588862372521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588862379676
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588862390649
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588862395992
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588862412771
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588862451946
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588862467804
error,log,,,"No Byte Stream Services found for Nios II Console View",1588862475193
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1588862478112
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588862481354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588862496893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588862497196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588870723124
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1588870723160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588870723957
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588870724217
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588870724273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588870724397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588870724424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588870724986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588870725009
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588870725375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588870725941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588870726840
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588870727404
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588870728956
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1588870729070
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1588870729425
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1588870729809
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1588870729810
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1588870729810
stopped,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1588870730809
stopped,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1588870730810
stopped,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1588870730810
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1588870730810
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1588870730810
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1588870730810
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1588870730811
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1588870730811
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1588870730812
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1588870730813
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1588870730813
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1588870730813
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1588870730815
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1588870730815
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1588870730816
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1588870730816
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1588870730816
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.traditional",1588870730816
stopped,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1588870730816
stopped,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1588870730817
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201202152032,"org.eclipse.linuxtools.cdt.autotools.ui",1588870730818
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1588870730818
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1588870730819
stopped,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1588870730819
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1588870730820
stopped,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1588870730820
stopped,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1588870730820
stopped,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1588870730820
stopped,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1588870730820
stopped,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1588870730820
stopped,bundle,com.altera.sbtgui.flash.plugin,13.13.0.132,"com.altera.sbtgui.flash.plugin",1588870730821
stopped,bundle,com.altera.sbtgui.gprof,13.13.0.132,"com.altera.sbtgui.gprof",1588870730821
stopped,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1588870730821
stopped,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1588870730821
stopped,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1588870730821
stopped,bundle,org.eclipse.compare.win32,1.0.200.I20110510-0800,"org.eclipse.compare.win32",1588870730821
stopped,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1588870730821
stopped,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1588870730822
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1588870730822
stopped,bundle,org.eclipse.rse.importexport,1.2.200.v201105021534,"org.eclipse.rse.importexport",1588870730825
stopped,bundle,org.eclipse.rse.subsystems.shells.telnet,1.2.200.v201101042155,"org.eclipse.rse.subsystems.shells.telnet",1588870730826
stopped,bundle,org.eclipse.rse.shells.ui,3.0.301.R33x_v201107181530,"org.eclipse.rse.shells.ui",1588870730827
stopped,bundle,org.eclipse.rse.files.ui,3.2.1.R33x_v201109141647,"org.eclipse.rse.files.ui",1588870730829
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1589466613774
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1589466613775
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1589466613776
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1589466613777
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1589466613778
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1589466613779
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1589466613780
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1589466613781
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1589466613782
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1589466613782
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1589466613784
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1589466613786
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1589466613788
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1589466613789
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1589466613791
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1589466613792
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1589466613792
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1589466613793
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1589466613795
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1589466613796
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1589466613797
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1589466613799
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1589466613801
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1589466613802
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1589466613803
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1589466613805
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1589466613806
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1589466613807
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1589466613808
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1589466613809
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1589466613811
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1589466613813
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1589466613816
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1589466613817
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1589466613819
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1589466613820
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1589466613821
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1589466613822
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1589466613823
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1589466613824
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1589466613825
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1589466613826
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1589466613827
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1589466613829
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1589466613830
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1589466613831
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1589466613832
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1589466613833
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1589466613834
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1589466613835
